Timestamp	Sample	Block	Cover
1645729373145	27.3,27.3,27.4,27.3,27.4,27.4	27.3,27.3,27.4,27.3,27.4,27.4	98.0
1645729374145	27.3,27.3,27.4,27.3,27.4,27.4	27.3,27.3,27.4,27.3,27.4,27.4	98.1
1645729375145	27.3,27.3,27.4,27.3,27.4,27.4	27.3,27.3,27.4,27.3,27.4,27.4	98.2
1645729376145	27.3,27.3,27.4,27.3,27.4,27.4	27.3,27.3,27.4,27.3,27.4,27.4	98.3
1645729377145	27.3,27.3,27.4,27.3,27.4,27.4	27.3,27.3,27.4,27.3,27.4,27.4	98.4
1645729378145	27.3,27.3,27.4,27.3,27.4,27.4	27.3,27.3,27.4,27.3,27.4,27.4	98.6
1645729379145	27.3,27.3,27.4,27.3,27.4,27.4	27.3,27.3,27.4,27.3,27.4,27.4	98.7
1645729380145	27.3,27.3,27.4,27.3,27.4,27.4	27.3,27.3,27.4,27.3,27.4,27.4	98.8
1645729381145	27.3,27.3,27.4,27.3,27.4,27.4	27.3,27.3,27.4,27.3,27.4,27.4	99.0
1645729382145	27.3,27.3,27.4,27.3,27.4,27.4	27.3,27.3,27.4,27.3,27.4,27.4	99.1
1645729383145	27.3,27.3,27.4,27.3,27.4,27.4	27.3,27.3,27.4,27.3,27.4,27.4	99.2
1645729384144	27.3,27.3,27.4,27.4,27.4,27.4	27.3,27.3,27.4,27.4,27.4,27.4	99.3
1645729385145	27.3,27.3,27.4,27.4,27.4,27.4	27.3,27.3,27.4,27.4,27.4,27.4	99.4
1645729386145	27.3,27.3,27.4,27.4,27.4,27.4	27.3,27.3,27.4,27.4,27.4,27.4	99.5
1645729387145	27.3,27.3,27.4,27.4,27.4,27.5	27.3,27.3,27.4,27.4,27.4,27.5	99.6
1645729388145	27.3,27.3,27.5,27.4,27.4,27.4	27.3,27.3,27.5,27.4,27.4,27.4	99.8
1645729389145	27.3,27.3,27.5,27.4,27.4,27.5	27.3,27.3,27.5,27.4,27.4,27.5	99.8
1645729390145	27.3,27.4,27.5,27.4,27.4,27.5	27.3,27.4,27.5,27.4,27.4,27.5	100.0
1645729391145	27.3,27.4,27.5,27.4,27.4,27.5	27.3,27.4,27.5,27.4,27.4,27.5	100.1
1645729392145	27.3,27.4,27.5,27.4,27.4,27.5	27.3,27.4,27.5,27.4,27.4,27.5	100.2
1645729393145	27.3,27.4,27.5,27.4,27.4,27.5	27.3,27.4,27.5,27.4,27.4,27.5	100.3
1645729394145	27.4,27.4,27.5,27.4,27.4,27.5	27.4,27.4,27.5,27.4,27.4,27.5	100.4
1645729395145	27.3,27.4,27.5,27.4,27.4,27.5	27.3,27.4,27.5,27.4,27.4,27.5	100.5
1645729396145	27.4,27.4,27.5,27.4,27.5,27.5	27.4,27.4,27.5,27.4,27.5,27.5	100.6
1645729397145	27.4,27.4,27.5,27.4,27.5,27.5	27.4,27.4,27.5,27.4,27.5,27.5	100.6
1645729398145	27.4,27.4,27.5,27.4,27.5,27.5	27.4,27.4,27.5,27.4,27.5,27.5	100.7
1645729399145	27.4,27.4,27.5,27.4,27.5,27.5	27.4,27.4,27.5,27.4,27.5,27.5	100.9
1645729400145	27.4,27.4,27.5,27.4,27.5,27.5	27.4,27.4,27.5,27.4,27.5,27.5	100.9
1645729401145	27.4,27.4,27.5,27.4,27.5,27.5	27.4,27.4,27.5,27.4,27.5,27.5	101.0
1645729402145	27.4,27.4,27.5,27.4,27.5,27.5	27.4,27.4,27.5,27.4,27.5,27.5	101.2
1645729403145	27.4,27.4,27.6,27.4,27.5,27.5	27.4,27.4,27.6,27.4,27.5,27.5	101.3
1645729404145	27.4,27.4,27.6,27.4,27.5,27.5	27.4,27.4,27.6,27.4,27.5,27.5	101.4
1645729405145	27.4,27.4,27.6,27.4,27.5,27.5	27.4,27.4,27.6,27.4,27.5,27.5	101.4
1645729406145	27.4,27.4,27.6,27.4,27.5,27.5	27.4,27.4,27.6,27.4,27.5,27.5	101.5
1645729407145	27.4,27.4,27.6,27.5,27.5,27.5	27.4,27.4,27.6,27.4,27.5,27.5	101.7
1645729408145	27.4,27.4,27.6,27.5,27.5,27.5	27.4,27.4,27.6,27.5,27.5,27.5	101.7
1645729409145	27.5,27.4,27.6,27.5,27.5,27.5	27.5,27.4,27.6,27.5,27.5,27.5	101.9
1645729410145	27.4,27.4,27.6,27.5,27.5,27.5	27.4,27.5,27.6,27.5,27.5,27.6	102.0
1645729411144	27.5,27.5,27.6,27.5,27.5,27.6	27.5,27.5,27.6,27.5,27.5,27.6	102.1
1645729412145	27.5,27.4,27.6,27.5,27.5,27.6	27.5,27.4,27.6,27.5,27.5,27.6	102.2
1645729413145	27.5,27.5,27.6,27.5,27.5,27.6	27.5,27.5,27.6,27.5,27.5,27.6	102.2
1645729414145	27.5,27.5,27.6,27.5,27.5,27.6	27.5,27.5,27.6,27.5,27.5,27.6	102.3
1645729415146	27.5,27.5,27.6,27.5,27.5,27.6	27.5,27.5,27.6,27.5,27.5,27.6	102.4
1645729416144	27.5,27.5,27.6,27.5,27.6,27.6	27.5,27.5,27.6,27.5,27.6,27.6	102.5
1645729417145	27.4,27.5,27.6,27.5,27.5,27.6	27.4,27.4,27.5,27.4,27.4,27.5	102.7
1645729418146	27.8,27.9,28.0,27.9,28.0,28.0	30.6,30.8,30.6,30.5,31.0,30.6	102.7
1645729419147	29.4,29.5,29.5,29.4,29.6,29.5	35.0,35.2,35.1,35.0,35.4,35.0	102.8
1645729420147	31.6,31.7,31.7,31.6,31.8,31.7	38.3,38.3,38.3,38.3,38.3,38.2	102.9
1645729421146	34.0,34.1,34.1,34.1,34.1,34.0	40.4,40.4,40.5,40.4,40.3,40.4	102.9
1645729422146	36.2,36.2,36.3,36.2,36.3,36.3	42.0,42.0,42.2,42.0,42.0,42.1	103.1
1645729423147	38.2,38.2,38.3,38.2,38.2,38.2	43.5,43.5,43.6,43.6,43.6,43.6	103.2
1645729424144	40.1,40.1,40.2,40.1,40.1,40.1	45.1,45.1,45.2,45.1,45.2,45.2	103.2
1645729425147	41.8,41.9,42.0,41.9,41.9,42.0	46.7,46.8,46.9,46.8,46.8,46.9	103.3
1645729426146	43.5,43.6,43.7,43.6,43.7,43.7	48.4,48.5,48.5,48.4,48.5,48.5	103.5
1645729427144	45.3,45.3,45.5,45.3,45.4,45.4	50.0,50.1,50.1,50.1,50.1,50.1	103.5
1645729428145	47.0,47.1,47.1,47.1,47.1,47.0	51.7,51.7,51.8,51.7,51.7,51.7	103.7
1645729429144	48.6,48.7,48.8,48.7,48.7,48.8	53.3,53.3,53.4,53.3,53.3,53.3	103.7
1645729430144	50.3,50.3,50.5,50.3,50.4,50.4	54.9,54.9,55.0,54.9,54.9,55.0	103.8
1645729431153	52.0,52.0,52.1,52.0,52.0,52.0	56.5,56.5,56.6,56.5,56.6,56.6	103.8
1645729432145	53.6,53.6,53.7,53.6,53.7,53.7	58.0,58.1,58.2,58.1,58.1,58.1	104.0
1645729433145	55.2,55.2,55.4,55.2,55.2,55.3	59.6,59.7,59.7,59.7,59.7,59.7	104.1
1645729434145	56.8,56.8,56.9,56.9,56.8,56.8	61.2,61.2,61.3,61.3,61.2,61.3	104.1
1645729435145	58.3,58.4,58.5,58.4,58.5,58.4	62.8,62.8,62.9,62.8,62.8,62.8	104.2
1645729436145	59.9,60.0,60.0,60.0,60.0,60.0	64.3,64.3,64.4,64.4,64.4,64.4	104.2
1645729437145	61.5,61.6,61.7,61.5,61.5,61.6	65.8,65.9,66.0,65.9,65.9,65.9	104.4
1645729438145	63.1,63.1,63.2,63.1,63.2,63.1	67.4,67.5,67.5,67.5,67.4,67.5	104.5
1645729439145	64.6,64.7,64.7,64.7,64.7,64.7	68.9,69.0,69.1,69.0,69.0,69.0	104.6
1645729440145	66.2,66.2,66.3,66.2,66.2,66.3	70.4,70.5,70.6,70.5,70.5,70.5	104.6
1645729441144	67.7,67.8,67.9,67.8,67.8,67.8	72.0,72.0,72.2,72.0,72.0,72.1	104.7
1645729442145	69.2,69.3,69.4,69.3,69.3,69.3	73.5,73.5,73.7,73.6,73.6,73.5	104.8
1645729443145	70.7,70.8,70.9,70.8,70.8,70.9	75.0,75.1,75.1,75.1,75.1,75.1	104.9
1645729444145	72.3,72.4,72.5,72.3,72.3,72.4	76.5,76.6,76.7,76.6,76.6,76.6	104.9
1645729445145	73.8,73.9,74.0,73.9,73.9,73.9	78.0,78.0,78.1,78.1,78.1,78.0	105.0
1645729446145	75.3,75.3,75.4,75.4,75.4,75.4	79.5,79.5,79.7,79.6,79.6,79.6	105.1
1645729447146	76.8,76.8,77.0,76.9,76.9,76.9	81.0,81.1,81.2,81.0,81.1,81.1	105.2
1645729448145	78.3,78.4,78.5,78.4,78.4,78.4	82.5,82.5,82.6,82.5,82.5,82.6	105.3
1645729449145	79.8,79.9,79.9,79.9,79.9,79.9	83.9,84.0,84.1,84.0,84.0,84.0	105.4
1645729450145	81.3,81.3,81.4,81.4,81.4,81.4	85.4,85.5,85.6,85.5,85.5,85.6	105.5
1645729451145	82.8,82.9,83.0,82.9,82.8,82.9	86.9,87.0,87.1,87.0,87.0,87.1	105.6
1645729452146	84.2,84.3,84.4,84.4,84.4,84.4	88.3,88.5,88.6,88.5,88.5,88.5	105.6
1645729453145	85.8,85.8,85.9,85.8,85.8,85.9	89.9,90.0,90.1,90.0,90.0,90.0	105.7
1645729454145	87.2,87.3,87.4,87.3,87.3,87.3	91.4,91.5,91.5,91.5,91.4,91.5	105.8
1645729455145	88.8,88.8,88.9,88.9,88.9,88.9	92.9,92.9,93.0,93.0,93.0,93.0	105.8
1645729456145	90.2,90.3,90.4,90.3,90.3,90.3	94.4,94.4,94.6,94.5,94.5,94.6	105.8
1645729457145	91.7,91.7,91.9,91.8,91.8,91.8	95.9,95.9,96.1,96.0,96.0,96.1	105.9
1645729458145	93.2,93.2,93.3,93.2,93.2,93.3	96.6,96.6,96.6,96.6,96.6,96.6	105.9
1645729459154	94.3,94.3,94.4,94.3,94.3,94.3	96.6,96.7,96.6,96.7,96.6,96.6	106.0
1645729460147	94.9,94.9,95.0,94.9,94.9,94.9	96.0,96.1,96.0,96.1,95.9,96.0	105.9
1645729461144	95.1,95.2,95.2,95.2,95.1,95.1	95.4,95.6,95.4,95.5,95.4,95.4	106.0
1645729462144	95.1,95.2,95.2,95.2,95.1,95.1	95.0,95.2,95.0,95.2,95.1,94.9	106.0
1645729463145	95.1,95.2,95.1,95.2,95.1,95.1	94.9,94.9,94.9,94.9,94.9,94.8	106.1
1645729464147	95.0,95.1,95.1,95.1,95.1,95.0	95.0,95.0,95.0,95.0,95.0,95.0	106.0
1645729465144	95.0,95.1,95.1,95.1,95.1,95.0	95.1,95.2,95.2,95.1,95.1,95.1	106.0
1645729466145	95.1,95.1,95.1,95.1,95.1,95.1	95.1,95.1,95.1,95.1,95.1,95.1	106.1
1645729467145	95.1,95.1,95.1,95.1,95.1,95.1	95.0,95.1,95.0,95.1,95.0,95.1	106.1
1645729468145	95.1,95.1,95.1,95.1,95.1,95.0	95.0,95.0,95.0,95.0,95.0,95.0	106.1
1645729469147	95.0,95.1,95.0,95.1,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	106.0
1645729470145	95.0,95.0,95.0,95.1,95.0,95.0	95.0,95.0,95.0,95.0,95.1,95.0	106.0
1645729471147	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	106.0
1645729472146	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	106.0
1645729473146	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.1,95.0,95.0	106.0
1645729474144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	106.0
1645729475144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.1,95.0	106.0
1645729476145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	106.0
1645729477147	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	106.0
1645729478145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	106.0
1645729479145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	106.0
1645729480145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	106.0
1645729481145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.9
1645729482145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	106.0
1645729483144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.9
1645729484145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.9
1645729485145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.9
1645729486145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.9
1645729487144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.9
1645729488145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729489145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729490145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729491144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729492145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729493144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729494145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729495145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729496146	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729497145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729498145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729499145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729500145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.1,95.0,95.0	105.8
1645729501145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729502145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729503146	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729504145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729505145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729506145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729507144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729508145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729509145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729510145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729511144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729512145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729513145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729514145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.7
1645729515145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.7
1645729516145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.7
1645729517145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.7
1645729518145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.7
1645729519145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729520145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729521145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729522146	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.7
1645729523145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729524145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.7
1645729525145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729526145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.7
1645729527145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729528145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.7
1645729529144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.8
1645729530145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.7
1645729531145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.7
1645729532145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.7
1645729533145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.7
1645729534145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.7
1645729535145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.7
1645729536145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.7
1645729537145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.7
1645729538146	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729539145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729540145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.7
1645729541145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729542144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.7
1645729543145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729544145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729545145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729546145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729547145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729548144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729549145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729550145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729551144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729552145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729553144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729554145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729555144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729556145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729557145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729558145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729559145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729560145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729561145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729562145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,94.9,95.0,95.0,95.0,95.0	105.6
1645729563145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729564145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.7
1645729565145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729566144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729567144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729568145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729569145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729570145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729571145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729572146	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729573145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729574144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729575146	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729576144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729577146	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729578145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729579144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729580144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729581147	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729582145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729583144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729584145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729585146	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729586145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729587144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729588146	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729589147	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729590146	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729591145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729592145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729593146	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729594146	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729595147	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729596145	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.3
1645729597143	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.6
1645729598143	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729599144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729600143	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729601144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729602144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.4
1645729603144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729604144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.4
1645729605143	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.4
1645729606143	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729607144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729608143	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.5
1645729609143	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.4
1645729610144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.4
1645729611143	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.4
1645729612144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.4
1645729613144	95.0,95.0,95.0,95.0,95.0,95.0	95.0,95.0,95.0,95.0,95.0,95.0	105.4
